pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0010556	GOBP	regulation of macromolecule biosynthetic process	pleio	9.38712666147	0.00351573377889167	0.882837694290028	531	1169	4972	6856	ILRUN(rs6907508),RPS26(rs1131017),ERBB3(rs7297175),NFIC(rs34913708),IKZF4(rs1702877),TCF20(rs5996139),BTN3A2(rs34637389),ZNF782(rs1854216),GRIA1(rs78056779),TRIML2(rs35306370),ZNF510(rs2406181),CTBP2(rs7099361),CDK2(rs2069408),RORB(rs10217594),LRP1(rs11172113),RNF141(rs78662548),FTO(rs1111483),PRKN(rs9458264),FOXP1(rs62244881),ZNF597(rs12737),BRD2(rs635688),SPDEF(rs11758529),ADGRG3(rs7190038),STAT6(rs4759275),NOVA1(rs17111434)
GO:0043954	GOBP	cellular component maintenance	cause	-0.33146742	0.00354746935478206	0.796732489766194	11	2409	61	14705	BSN(rs9883000),PLEKHA7(rs4757466),PLXNA4(rs9656410),ADGRB3(rs1556754),FYN(rs78492539),TANC1(rs55863936),DLG1(rs73210543),SHANK2(rs79218369),CD177(rs10421007),CBLN2(rs658995),ITGA3(rs67217944)
GO:0000398	GOBP	mRNA splicing, via spliceosome	cause	-0.621590499	0.00360328219764538	0.796732489766194	27	2393	242	6613	PRPF3(rs2797653),RBM6(rs7615318),CELF4(rs12967855),CWF19L2(rs11600026),CELF4(rs9973081),CWC22(rs4893886),DDX20(rs197393),MFAP1(rs663214),CTNNBL1(rs79266757),SRSF9(rs566124),ZCCHC8(rs7955513),RALY(rs6142099),YTHDC1(rs72651910),CELF4(rs17670413),PRPF6(rs147176547),TXNL4A(rs112271335),SNRPA(rs2607415),HNRNPH1(rs13188643),SRSF1(rs2233911),CELF2(rs622034),PSIP1(rs72706616),TXNL4A(rs1077510),TRA2A(rs6960918),SRPK2(rs1143),DDX42(rs72848751)
GO:1903556	GOBP	negative regulation of tumor necrosis factor superfamily cytokine production	pleio	0.35052195	0.0036988207719915	0.882837694290028	7	1693	64	9092	ILRUN(rs6907508),CACTIN(rs3746127),LILRB1(rs1654660),AXL(rs4803446),ARG2(rs56083029),LILRB4(rs2569715),LGALS9(rs3751093)
GO:0046425	GOBP	regulation of receptor signaling pathway via JAK-STAT	cause	-0.307592907	0.00372117014221502	0.796732489766194	10	2410	72	972	MST1(rs3020779),ERBB4(rs72948529),PTPRD(rs2181158),ERBB4(rs72939861),PTPRD(rs10977884),PIGU(rs143220569),PTPN2(rs6505771),CRLF3(rs8078182),PTPRC(rs12124141),TYK2(rs545099236)
GO:0000377	GOBP	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	cause	-0.621590499	0.00372652473895879	0.796732489766194	27	2393	242	6492	PRPF3(rs2797653),RBM6(rs7615318),CELF4(rs12967855),CWF19L2(rs11600026),CELF4(rs9973081),CWC22(rs4893886),DDX20(rs197393),MFAP1(rs663214),CTNNBL1(rs79266757),SRSF9(rs566124),ZCCHC8(rs7955513),RALY(rs6142099),YTHDC1(rs72651910),CELF4(rs17670413),PRPF6(rs147176547),TXNL4A(rs112271335),SNRPA(rs2607415),HNRNPH1(rs13188643),SRSF1(rs2233911),CELF2(rs622034),PSIP1(rs72706616),TXNL4A(rs1077510),TRA2A(rs6960918),SRPK2(rs1143),DDX42(rs72848751)
GO:0009226	GOBP	nucleotide-sugar biosynthetic process	cause	-0.1355231	0.00383869864315305	0.796732489766194	2	2418	19	13299	GMPPB(rs7628207),UGDH(rs6848201)
GO:0098609	GOBP	cell-cell adhesion	cause	-2.063378683	0.00394485021286568	0.796732489766194	119	2301	549	11096	AMIGO3(rs7628207),CDHR4(rs7637711),DCC(rs12968428),SLC39A8(rs13107325),PCDH9(rs1413573),CTNNA2(rs1434077),CTNND1(rs80304923),PLEKHA7(rs4757466),NRXN1(rs17476536),PTK7(rs6941837),PTPRD(rs2181158),CDH11(rs973199),ITGB6(rs72623113),CDH13(rs9938031),PDIA3(rs2411284),CDH23(rs7070424),P2RY12(rs12489121),TENM2(rs12523097),IGSF21(rs79200985),CDH13(rs4782784),NLGN1(rs583514),TNIP1(rs7727250),CDH12(rs66485180),GLDN(rs2445750),ADGRL3(rs1505666)
GO:0007416	GOBP	synapse assembly	cause	-0.821084226	0.00410218918809147	0.802618953332522	39	2381	119	7509	BSN(rs9883000),SHANK3(rs9616945),GABRA1(rs980791),ERBB4(rs72948529),NRXN1(rs17476536),PTPRD(rs2181158),ERBB4(rs72939861),FARP1(rs9517299),NLGN1(rs583514),BDNF(rs11030102),ADGRL3(rs1505666),GABRG1(rs4572913),NRG3(rs10884462),PTPRD(rs10977884),SDK1(rs10259354),DSCAM(rs11701806),LARGE1(rs537560389),GABRB2(rs6896537),LARGE1(rs62225403),GRIA1(rs143976352),DSCAM(rs74972930),SHANK2(rs79218369),GABRA6(rs6898571),CDH9(rs17497028),C1QL3(rs73595371)
GO:0034329	GOBP	cell junction assembly	cause	-1.336538978	0.00426628368674495	0.809430368566974	72	2348	286	4515	BSN(rs9883000),SHANK3(rs9616945),GABRA1(rs980791),ERBB4(rs72948529),HIPK1(rs10732635),NRXN1(rs17476536),PTPRD(rs2181158),CDH11(rs973199),PATJ(rs991007),DST(rs9475709),CDH13(rs9938031),GRHL2(rs775952),ERBB4(rs72939861),FARP1(rs9517299),CDH13(rs4782784),PTPRO(rs56354312),NLGN1(rs583514),BDNF(rs11030102),CDH12(rs66485180),ADGRL3(rs1505666),GABRG1(rs4572913),NRG3(rs10884462),PTPRD(rs10977884),SDK1(rs10259354),TESK2(rs4660863)
GO:1904892	GOBP	regulation of receptor signaling pathway via STAT	cause	-0.324559307	0.00462052243926987	0.819366700873838	11	2409	81	7162	MST1(rs3020779),ERBB4(rs72948529),PTPRD(rs2181158),ERBB4(rs72939861),PTPRD(rs10977884),TGFB1(rs75621460),PIGU(rs143220569),PTPN2(rs6505771),CRLF3(rs8078182),PTPRC(rs12124141),TYK2(rs545099236)
GO:0051963	GOBP	regulation of synapse assembly	cause	-0.5272018598	0.00463069093576636	0.819366700873838	22	2398	121	15063	AMIGO3(rs7628207),SEMA4A(rs7695),NRXN1(rs17476536),PTPRD(rs2181158),ADGRB3(rs1556754),ADNP(rs2426212),FARP1(rs9517299),NLGN1(rs583514),BDNF(rs11030102),PTPRD(rs10977884),PTPN13(rs35648419),PTPRS(rs116855522),LZTS1(rs148031435),GRID2(rs61686274),NRXN1(rs76185675),CBLN2(rs658995),FLRT2(rs12882647),LRRTM2(rs80333248),FARP1(rs55848509),LZTS1(rs77261184),ASIC2(rs7222278),ST8SIA2(rs3825983)
GO:1901890	GOBP	positive regulation of cell junction assembly	cause	-0.5906616438	0.00471126037876668	0.819366700873838	26	2394	109	14026	AMIGO3(rs7628207),SEMA4A(rs7695),SMAD3(rs28360855),NRXN1(rs17476536),PTPRD(rs2181158),ADGRB3(rs1556754),ADNP(rs2426212),COL16A1(rs56232102),TEK(rs622232),NLGN1(rs583514),BDNF(rs11030102),PTPRD(rs10977884),ABL1(rs1056171),NRP1(rs2804498),GRID2(rs61686274),CNTNAP2(rs12704007),RAC1(rs34566236),NRXN1(rs76185675),CNTNAP2(rs117379712),CBLN2(rs658995),FLRT2(rs12882647),LRRTM2(rs80333248),TSC1(rs141883034),ASIC2(rs7222278),ROCK1(rs140760422)
GO:0032480	GOBP	negative regulation of type I interferon production	pleio	0.35765174	0.00477722069813641	0.882837694290028	8	1692	44	7895	ILRUN(rs6907508),CACTIN(rs3746127),LILRB1(rs1654660),TRAIP(rs139394417),BANF1(rs1786172),DHX58(rs76296207),YY1(rs4905941),ITCH(rs191659902)
GO:0099537	GOBP	trans-synaptic signaling	cause	-1.639098383	0.00490005821851349	0.829169310976026	92	2328	433	12469	BSN(rs9883000),DAG1(rs9871024),CADPS2(rs7777351),GABRA1(rs980791),CELF4(rs12967855),LIN7C(rs1131924),NRXN1(rs17476536),PTPRD(rs2181158),CELF4(rs9973081),GRID1(rs2664401),DRD3(rs4646996),SLC12A5(rs9074),EXOC4(rs73156959),RPS6KA2(rs9347138),TENM2(rs12523097),FARP1(rs9517299),GRIN2B(rs7134291),NLGN1(rs583514),CACNB2(rs77952637),HCRTR2(rs4605886),STX1B(rs9926533),GABRG1(rs4572913),PTPRD(rs10977884),LPAR3(rs1886647),MPP2(rs2537)
GO:0009889	GOBP	regulation of biosynthetic process	pleio	9.58263435847	0.00500892680023805	0.882837694290028	546	1154	5131	12566	ILRUN(rs6907508),RPS26(rs1131017),ERBB3(rs7297175),NFIC(rs34913708),IKZF4(rs1702877),TCF20(rs5996139),BTN3A2(rs34637389),ZNF782(rs1854216),GRIA1(rs78056779),TRIML2(rs35306370),ZNF510(rs2406181),CTBP2(rs7099361),CDK2(rs2069408),PMEL(rs2069408),RORB(rs10217594),LRP1(rs11172113),RNF141(rs78662548),FTO(rs1111483),PRKN(rs9458264),FOXP1(rs62244881),ZNF597(rs12737),BRD2(rs635688),SPDEF(rs11758529),ADGRG3(rs7190038),STAT6(rs4759275)
GO:0045806	GOBP	negative regulation of endocytosis	pleio	0.33700511	0.00504092633260132	0.882837694290028	7	1693	69	7401	PACSIN1(rs6919434),PRTN3(rs631822),LGALS3(rs1009978),SCAMP5(rs11638576),LILRB1(rs1654660),CSK(rs12898997),PSEN1(rs362389)
GO:2001260	GOBP	regulation of semaphorin-plexin signaling pathway	pleio	0.1899814	0.00513576731414624	0.882837694290028	2	1698	3	8167	NCAM1(rs7947502),GDNF(rs2910700)
GO:0048732	GOBP	gland development	cause	-1.084149346	0.00532616147234087	0.877555183640163	56	2364	424	4552	CPS1(rs72934339),PHF2(rs10992790),MAD1L1(rs56016347),DAG1(rs9871024),ERBB4(rs72948529),SMARCC1(rs7649393),SMAD3(rs28360855),SERPINE2(rs7597833),SEMA3C(rs7797670),CSMD1(rs11136718),ERBB4(rs72939861),HIPK2(rs1638196),BCL11B(rs1257448),CSMD1(rs2045642),PROX1(rs340875),IRS2(rs11618950),IGF2(rs3213229),SEMA3C(rs76813335),CADM1(rs11606814),NRG3(rs10884462),TGFB1(rs75621460),STAT6(rs35140931),SRD5A1(rs4702379),DKK3(rs10831712),RPS6KA1(rs76845311)
